OBS_TIME_LOC,PRCP,VOID_FLAG
2020-03-05 18:20:00,1138.0,N
2020-03-05 21:19:59,1138.0,N
2020-03-06 00:19:58,1138.0,N
2020-03-06 06:19:57,1138.0,N
2020-03-06 09:20:00,1138.0,N
2020-03-06 12:19:59,1138.0,N
2020-03-06 15:19:59,1522.0,Y
2020-03-06 15:20:00,1138.0,N
2020-03-06 17:45:52,1139.0,N
2020-03-06 18:19:59,1139.0,N
2020-03-06 21:20:00,1139.0,N
2020-03-07 00:20:01,1139.0,N
2020-03-07 03:20:01,1139.0,N
2020-03-07 06:19:59,1139.0,N
2020-03-07 09:20:02,1139.0,N
2020-03-07 12:20:04,1139.0,N
2020-03-07 15:20:03,1139.0,N
2020-03-07 16:07:44,1141.0,N
2020-03-07 16:22:30,1142.0,N
2020-03-07 16:28:46,1143.0,N
2020-03-07 16:37:16,1144.0,N
2020-03-07 18:03:24,1145.0,N
2020-03-07 18:10:32,1146.0,N
2020-03-07 18:16:43,1147.0,N
2020-03-07 18:20:04,1147.0,N
2020-03-07 18:20:05,1148.0,N
2020-03-07 18:23:01,1149.0,N
2020-03-07 18:30:00,1150.0,N
2020-03-07 18:41:04,1151.0,N
2020-03-07 18:44:53,1152.0,N
2020-03-07 18:49:00,1153.0,N
2020-03-07 18:53:06,1154.0,N
2020-03-07 18:59:50,1155.0,N
2020-03-07 19:04:24,1156.0,N
2020-03-07 19:23:30,1157.0,N
2020-03-07 19:48:49,1158.0,N
2020-03-07 21:20:00,1158.0,N
2020-03-08 00:20:03,1158.0,N
2020-03-08 06:19:57,1158.0,N
2020-03-08 09:19:57,1158.0,N
2020-03-08 12:19:58,1158.0,N
2020-03-08 15:20:04,1158.0,N
2020-03-08 18:19:59,1158.0,N
2020-03-08 21:19:57,1158.0,N
2020-03-09 00:19:58,1158.0,N
2020-03-09 03:19:58,1158.0,N
2020-03-09 06:19:56,1158.0,N
2020-03-09 09:04:34,1159.0,N
2020-03-09 09:20:00,1159.0,N
2020-03-09 12:19:58,1159.0,N
2020-03-09 12:27:54,1160.0,N
2020-03-09 12:28:00,1161.0,N
2020-03-09 12:29:03,1162.0,N
2020-03-09 12:29:43,1163.0,N
2020-03-09 12:30:32,1164.0,N
2020-03-09 12:30:33,1196.0,Y
2020-03-09 12:32:10,13.0,Y
2020-03-09 12:32:11,1165.0,N
2020-03-09 12:34:04,1166.0,N
2020-03-09 12:34:05,1230.0,Y
2020-03-09 12:39:04,1167.0,N
2020-03-09 14:20:22,1168.0,N
2020-03-09 14:30:35,1169.0,N
2020-03-09 15:19:58,1169.0,N
2020-03-09 18:19:56,1169.0,N
2020-03-09 19:49:41,1171.0,N
2020-03-09 20:16:11,1172.0,N
2020-03-09 20:46:44,1173.0,N
2020-03-09 21:19:59,1173.0,N
2020-03-09 23:01:18,1174.0,N
2020-03-09 23:01:20,1430.0,Y
2020-03-10 00:19:57,1174.0,N
2020-03-10 03:19:57,1174.0,N
2020-03-10 03:20:00,1686.0,Y
2020-03-10 06:19:57,1174.0,N
2020-03-10 09:19:57,1174.0,N
2020-03-10 12:19:57,1174.0,N
2020-03-10 15:19:59,1174.0,N
2020-03-10 18:19:59,1174.0,N
2020-03-10 21:19:56,1174.0,N
2020-03-11 00:19:56,1174.0,N
2020-03-11 03:19:56,1174.0,N
2020-03-11 06:19:58,1174.0,N
2020-03-11 09:19:56,1174.0,N
2020-03-11 12:19:56,1174.0,N
2020-03-11 15:20:04,1174.0,N
2020-03-11 18:19:56,1174.0,N
2020-03-11 21:19:55,1174.0,N
2020-03-12 00:19:55,1174.0,N
2020-03-12 03:19:57,1174.0,N
2020-03-12 03:19:59,1238.0,Y
2020-03-12 06:19:57,1174.0,N
2020-03-12 07:01:13,1175.0,N
2020-03-12 07:36:02,1176.0,N
2020-03-12 07:36:58,1177.0,N
2020-03-12 08:36:59,1178.0,N
2020-03-12 09:19:57,1178.0,N
2020-03-12 12:19:56,1178.0,N
2020-03-12 13:42:33,1179.0,N
2020-03-12 13:52:15,1180.0,N
2020-03-12 15:19:58,1180.0,N
2020-03-12 18:19:55,1180.0,N
2020-03-12 21:19:55,1180.0,N
2020-03-13 00:19:56,1180.0,N
2020-03-13 03:19:55,1180.0,N
2020-03-13 03:33:02,1181.0,N
2020-03-13 06:19:56,1181.0,N
2020-03-13 09:19:55,1182.0,N
2020-03-13 12:19:56,1182.0,N
2020-03-13 15:19:55,1182.0,N
2020-03-13 18:20:00,1182.0,N
2020-03-13 21:19:55,1182.0,N
2020-03-14 00:19:55,1182.0,N
2020-03-14 03:19:54,1182.0,N
2020-03-14 06:19:54,1182.0,N
2020-03-14 09:19:55,1182.0,N
2020-03-14 12:19:54,1182.0,N
2020-03-14 15:19:55,1182.0,N
2020-03-14 18:19:55,1182.0,N
2020-03-14 21:19:55,1182.0,N
2020-03-15 00:19:54,1182.0,N
2020-03-15 03:19:55,1182.0,N
2020-03-15 03:59:54,1183.0,N
2020-03-15 06:19:54,1183.0,N
2020-03-15 09:19:55,1183.0,N
2020-03-15 10:27:59,1184.0,N
2020-03-15 12:19:56,1184.0,N
2020-03-15 15:19:54,1184.0,N
2020-03-15 17:21:16,1185.0,N
2020-03-15 17:24:11,1186.0,N
2020-03-15 17:26:09,1187.0,N
2020-03-15 17:30:37,1188.0,N
2020-03-15 17:41:45,1189.0,N
2020-03-15 18:19:54,1189.0,N
2020-03-15 21:19:54,1189.0,N
2020-03-16 00:19:54,1189.0,N
2020-03-16 03:19:54,1189.0,N
2020-03-16 06:19:54,1189.0,N
2020-03-16 09:19:54,1189.0,N
2020-03-16 12:19:56,1189.0,N
2020-03-16 15:19:54,1189.0,N
2020-03-16 18:19:53,1189.0,N
2020-03-16 18:35:54,1190.0,N
2020-03-16 20:24:30,1191.0,N
2020-03-16 21:19:53,1191.0,N
2020-03-17 00:19:54,1191.0,N
2020-03-17 03:19:53,1191.0,N
2020-03-17 06:19:54,1191.0,N
2020-03-17 06:19:56,1159.0,Y
2020-03-17 09:19:57,1191.0,N
2020-03-17 09:21:13,1192.0,N
2020-03-17 12:19:54,1192.0,N
2020-03-17 15:19:55,1192.0,N
2020-03-17 18:19:55,1192.0,N
2020-03-17 21:19:56,1192.0,N
2020-03-18 00:19:56,1192.0,N
2020-03-18 03:19:55,1192.0,N
2020-03-18 06:19:56,1192.0,N
2020-03-18 09:19:55,1192.0,N
2020-03-18 12:19:55,1192.0,N
2020-03-18 15:19:54,1192.0,N
2020-03-18 18:19:54,1192.0,N
2020-03-18 21:19:55,1192.0,N
2020-03-19 00:19:52,1192.0,N
2020-03-19 03:19:52,1192.0,N
2020-03-19 06:19:52,1192.0,N
2020-03-19 09:19:53,1192.0,N
2020-03-19 12:19:53,1192.0,N
2020-03-19 15:19:54,1192.0,N
2020-03-19 18:19:54,1192.0,N
2020-03-19 21:19:53,1192.0,N
2020-03-20 00:19:55,1192.0,N
2020-03-20 03:19:53,1192.0,N
2020-03-20 03:19:54,1506.0,Y
2020-03-20 06:19:52,1192.0,N
2020-03-20 09:19:54,1192.0,N
2020-03-20 09:20:00,1196.0,Y
2020-03-20 10:55:27,1193.0,N
2020-03-20 11:06:35,1193.0,N
2020-03-20 12:19:55,1193.0,N
2020-03-20 15:19:55,1193.0,N
2020-03-20 18:19:53,1193.0,N
2020-03-20 21:19:54,1193.0,N
2020-03-21 00:19:54,1193.0,N
2020-03-21 03:19:54,1193.0,N
2020-03-21 06:19:53,1193.0,N
2020-03-21 09:19:52,1193.0,N
2020-03-21 12:19:52,1193.0,N
2020-03-21 15:19:52,1193.0,N
2020-03-21 18:19:53,1193.0,N
2020-03-21 21:19:52,1193.0,N
2020-03-22 00:19:51,1193.0,N
2020-03-22 03:19:52,1193.0,N
2020-03-22 06:19:51,1193.0,N
2020-03-22 09:19:51,1193.0,N
2020-03-22 10:20:52,881.0,Y
2020-03-22 12:19:52,1193.0,N
2020-03-22 15:19:52,1193.0,N
2020-03-22 18:19:51,1193.0,N
2020-03-22 21:19:51,1193.0,N
2020-03-23 00:19:51,1193.0,N
2020-03-23 03:19:51,1193.0,N
2020-03-23 06:19:51,1193.0,N
2020-03-23 07:21:13,1194.0,N
2020-03-23 09:19:51,1194.0,N
2020-03-23 12:19:51,1194.0,N
2020-03-23 15:19:56,1195.0,N
2020-03-23 15:21:44,1196.0,N
2020-03-23 18:19:51,1196.0,N
2020-03-23 21:19:51,1196.0,N
2020-03-24 00:19:51,1196.0,N
2020-03-24 02:22:43,1197.0,N
2020-03-24 03:19:51,1197.0,N
2020-03-24 06:19:51,1197.0,N
2020-03-24 09:19:52,1197.0,N
2020-03-24 12:19:51,1197.0,N
2020-03-24 15:19:51,1197.0,N
2020-03-24 18:19:51,1197.0,N
2020-03-24 19:44:54,1198.0,N
2020-03-24 21:19:52,1198.0,N
2020-03-25 00:19:50,1198.0,N
2020-03-25 02:32:41,1199.0,N
2020-03-25 03:19:50,1199.0,N
2020-03-25 06:19:52,1199.0,N
2020-03-25 09:19:50,1199.0,N
2020-03-25 12:19:50,1199.0,N
2020-03-25 15:19:50,1199.0,N
2020-03-25 18:19:50,1199.0,N
2020-03-25 21:19:50,1199.0,N
2020-03-26 00:19:50,1199.0,N
2020-03-26 03:19:50,1199.0,N
2020-03-26 06:19:50,1199.0,N
2020-03-26 09:19:51,1199.0,N
2020-03-26 12:19:51,1199.0,N
2020-03-26 15:19:50,1199.0,N
2020-03-26 18:19:50,1199.0,N
2020-03-26 21:19:49,1199.0,N
2020-03-26 21:56:49,1201.0,N
2020-03-26 21:58:39,1202.0,N
2020-03-26 22:02:03,1203.0,N
2020-03-26 22:10:38,1204.0,N
2020-03-27 00:19:50,1204.0,N
2020-03-27 03:19:49,1204.0,N
2020-03-27 05:27:06,1205.0,N
2020-03-27 05:37:39,1206.0,N
2020-03-27 05:39:05,1207.0,N
2020-03-27 05:41:19,1208.0,N
2020-03-27 05:42:59,1209.0,N
2020-03-27 05:43:53,1210.0,N
2020-03-27 05:45:06,1211.0,N
2020-03-27 05:46:02,1212.0,N
2020-03-27 05:46:51,1213.0,N
2020-03-27 05:47:37,1214.0,N
2020-03-27 05:48:18,1215.0,N
2020-03-27 05:49:21,1216.0,N
2020-03-27 06:15:14,1217.0,N
2020-03-27 06:19:49,1217.0,N
2020-03-27 06:21:41,1218.0,N
2020-03-27 06:41:46,1219.0,N
2020-03-27 07:09:27,1220.0,N
2020-03-27 07:10:23,1221.0,N
2020-03-27 07:11:10,1222.0,N
2020-03-27 07:12:16,1223.0,N
2020-03-27 07:13:01,1224.0,N
2020-03-27 07:13:54,1225.0,N
2020-03-27 07:15:46,1226.0,N
2020-03-27 07:19:10,1227.0,N
2020-03-27 07:38:47,1228.0,N
2020-03-27 07:52:41,1229.0,N
2020-03-27 07:59:29,1230.0,N
2020-03-27 08:02:35,1231.0,N
2020-03-27 08:05:17,1232.0,N
2020-03-27 08:09:19,1233.0,N
2020-03-27 08:16:01,1234.0,N
2020-03-27 08:20:24,1235.0,N
2020-03-27 08:24:24,1236.0,N
2020-03-27 08:26:58,1237.0,N
2020-03-27 08:34:03,1238.0,N
2020-03-27 08:44:49,1239.0,N
2020-03-27 08:57:05,1240.0,N
2020-03-27 09:19:51,1240.0,N
2020-03-27 09:38:21,1241.0,N
2020-03-27 09:41:15,1242.0,N
2020-03-27 09:44:48,1243.0,N
2020-03-27 10:24:20,1245.0,N
2020-03-27 11:18:59,1246.0,N
2020-03-27 11:30:09,1247.0,N
2020-03-27 11:41:48,1248.0,N
2020-03-27 12:19:49,1248.0,N
2020-03-27 12:30:03,1249.0,N
2020-03-27 13:44:06,1250.0,N
2020-03-27 14:05:57,1251.0,N
2020-03-27 14:37:30,1252.0,N
2020-03-27 15:19:49,1252.0,N
2020-03-27 15:23:02,1253.0,N
2020-03-27 18:19:50,1253.0,N
2020-03-27 19:06:52,1254.0,N
2020-03-27 19:08:34,1255.0,N
2020-03-27 19:11:05,1256.0,N
2020-03-27 19:15:03,1257.0,N
2020-03-27 21:18:55,1258.0,N
2020-03-27 21:22:46,1259.0,N
2020-03-27 21:24:18,1260.0,N
2020-03-27 22:48:21,1261.0,N
2020-03-27 22:59:52,1262.0,N
2020-03-27 23:08:34,1263.0,N
2020-03-27 23:10:45,1264.0,N
2020-03-27 23:15:39,1265.0,N
2020-03-27 23:21:22,1266.0,N
2020-03-27 23:25:47,1267.0,N
2020-03-27 23:35:01,1268.0,N
2020-03-27 23:41:12,1269.0,N
2020-03-27 23:42:59,1270.0,N
2020-03-27 23:44:18,1271.0,N
2020-03-27 23:46:42,1272.0,N
2020-03-27 23:50:03,1273.0,N
2020-03-28 00:00:37,1274.0,N
2020-03-28 00:04:16,1275.0,N
2020-03-28 00:15:42,1276.0,N
2020-03-28 00:19:50,1276.0,N
2020-03-28 00:22:17,1277.0,N
2020-03-28 00:23:51,1278.0,N
2020-03-28 00:25:58,1279.0,N
2020-03-28 00:37:51,1280.0,N
2020-03-28 00:39:54,1281.0,N
2020-03-28 00:44:04,1282.0,N
2020-03-28 00:51:52,1283.0,N
2020-03-28 00:55:20,1284.0,N
2020-03-28 00:59:19,1285.0,N
2020-03-28 01:05:04,1286.0,N
2020-03-28 01:06:17,1287.0,N
2020-03-28 01:09:40,1288.0,N
2020-03-28 01:10:30,1289.0,N
2020-03-28 01:11:26,1290.0,N
2020-03-28 01:13:59,1291.0,N
2020-03-28 01:15:29,1292.0,N
2020-03-28 01:19:42,1293.0,N
2020-03-28 01:22:31,1294.0,N
2020-03-28 01:26:22,1295.0,N
2020-03-28 03:19:49,1295.0,N
2020-03-28 03:47:40,1296.0,N
2020-03-28 06:19:50,1296.0,N
2020-03-28 09:19:49,1296.0,N
2020-03-28 12:19:49,1296.0,N
2020-03-28 15:19:49,1296.0,N
2020-03-28 18:19:49,1296.0,N
2020-03-28 21:19:50,1296.0,N
2020-03-29 00:19:49,1296.0,N
2020-03-29 03:19:49,1296.0,N
2020-03-29 06:19:49,1296.0,N
2020-03-29 09:19:20,1297.0,N
2020-03-29 09:50:31,1298.0,N
2020-03-29 12:19:49,1298.0,N
2020-03-29 13:37:42,1299.0,N
2020-03-29 13:40:04,1300.0,N
2020-03-29 13:42:08,1301.0,N
2020-03-29 13:43:35,1302.0,N
2020-03-29 15:19:48,1303.0,N
2020-03-29 18:19:50,1303.0,N
2020-03-29 21:19:50,1303.0,N
2020-03-30 00:19:49,1303.0,N
2020-03-30 03:19:50,1303.0,N
2020-03-30 06:19:48,1303.0,N
2020-03-30 09:19:48,1303.0,N
2020-03-30 12:19:48,1303.0,N
2020-03-30 15:19:49,1303.0,N
2020-03-30 18:19:50,1303.0,N
2020-03-30 21:19:50,1303.0,N
2020-03-31 00:19:50,1303.0,N
2020-03-31 03:19:49,1303.0,N
2020-03-31 06:19:48,1303.0,N
2020-03-31 09:19:49,1303.0,N
2020-03-31 12:19:49,1303.0,N
2020-03-31 15:19:50,1303.0,N
2020-03-31 18:19:48,1303.0,N
2020-03-31 21:19:49,1303.0,N
2020-04-01 00:19:48,1303.0,N
2020-04-01 03:19:50,1303.0,N
2020-04-01 06:19:48,1303.0,N
2020-04-01 09:19:47,1303.0,N
2020-04-01 12:19:47,1303.0,N
2020-04-01 15:19:47,1303.0,N
2020-04-01 18:19:49,1303.0,N
2020-04-01 21:19:47,1303.0,N
2020-04-02 00:19:48,1303.0,N
2020-04-02 03:19:47,1303.0,N
2020-04-02 04:29:45,1304.0,N
2020-04-02 04:35:45,1305.0,N
2020-04-02 06:19:47,1305.0,N
2020-04-02 09:19:47,1305.0,N
2020-04-02 12:19:47,1305.0,N
2020-04-02 15:19:47,1305.0,N
2020-04-02 18:19:47,1305.0,N
2020-04-02 21:19:48,1305.0,N
2020-04-03 00:19:47,1305.0,N
2020-04-03 03:19:47,1305.0,N
2020-04-03 06:19:48,1305.0,N
2020-04-03 09:19:49,1305.0,N
2020-04-03 12:20:03,1305.0,N
2020-04-03 15:19:48,1305.0,N
2020-04-03 18:19:46,1305.0,N
2020-04-03 21:19:47,1305.0,N
2020-04-04 00:19:49,1305.0,N
2020-04-04 03:19:46,1305.0,N
2020-04-04 06:19:47,1305.0,N
2020-04-04 09:19:48,1305.0,N
2020-04-04 12:19:48,1305.0,N
2020-04-04 15:19:47,1305.0,N
2020-04-04 18:19:48,1305.0,N
2020-04-04 21:19:47,1305.0,N
2020-04-05 00:19:45,1305.0,N
2020-04-05 03:19:47,1305.0,N
2020-04-05 05:19:49,1305.0,N
2020-04-05 08:19:46,1305.0,N
2020-04-05 11:19:46,1305.0,N
2020-04-05 14:19:46,1305.0,N
2020-04-05 17:19:46,1305.0,N
2020-04-05 20:19:46,1305.0,N
2020-04-05 23:19:46,1305.0,N
2020-04-06 02:19:45,1305.0,N
2020-04-06 05:19:45,1305.0,N
2020-04-06 08:19:45,1305.0,N
2020-04-06 11:19:45,1305.0,N
2020-04-06 14:19:45,1305.0,N
2020-04-06 17:19:45,1305.0,N
2020-04-06 20:19:44,1305.0,N
2020-04-06 23:19:46,1305.0,N
2020-04-07 02:19:45,1305.0,N
2020-04-07 05:19:45,1305.0,N
2020-04-07 08:19:46,1305.0,N
2020-04-07 11:19:46,1305.0,N
2020-04-07 14:19:47,1305.0,N
2020-04-07 15:32:44,1306.0,N
2020-04-07 16:17:55,1307.0,N
2020-04-07 16:20:00,1308.0,N
2020-04-07 16:22:20,1309.0,N
2020-04-07 16:24:48,1310.0,N
2020-04-07 17:19:47,1310.0,N
2020-04-07 17:34:02,1311.0,N
2020-04-07 17:38:25,1312.0,N
2020-04-07 17:41:22,1313.0,N
2020-04-07 18:08:38,1314.0,N
2020-04-07 18:33:00,1315.0,N
2020-04-07 18:37:59,1316.0,N
2020-04-07 18:47:16,1317.0,N
2020-04-07 19:02:28,1318.0,N
2020-04-07 19:12:48,1319.0,N
2020-04-07 19:16:10,1320.0,N
2020-04-07 19:19:41,1321.0,N
2020-04-07 19:28:38,1322.0,N
2020-04-07 19:34:29,1323.0,N
2020-04-07 19:42:05,1324.0,N
2020-04-07 19:52:14,1325.0,N
2020-04-07 20:19:44,1325.0,N
2020-04-07 21:07:53,1326.0,N
2020-04-07 21:23:09,1327.0,N
2020-04-07 21:31:09,1328.0,N
2020-04-07 22:12:43,1329.0,N
2020-04-07 22:27:20,1330.0,N
2020-04-07 23:19:46,1330.0,N
2020-04-08 00:52:57,1331.0,N
2020-04-08 02:19:45,1331.0,N
2020-04-08 05:19:44,1331.0,N
2020-04-08 05:35:58,1332.0,N
2020-04-08 08:19:44,1332.0,N
2020-04-08 11:19:45,1332.0,N
2020-04-08 14:19:46,1332.0,N
2020-04-08 17:19:45,1332.0,N
2020-04-08 20:19:45,1332.0,N
2020-04-08 23:19:44,1332.0,N
2020-04-09 02:19:44,1332.0,N
2020-04-09 05:19:45,1332.0,N
2020-04-09 08:19:45,1332.0,N
2020-04-09 08:20:36,1333.0,N
2020-04-09 11:12:40,1334.0,N
2020-04-09 11:19:46,1334.0,N
2020-04-09 14:19:47,1334.0,N
2020-04-09 17:19:43,1334.0,N
2020-04-09 20:19:44,1334.0,N
2020-04-09 23:19:45,1334.0,N
2020-04-09 23:49:03,1335.0,N
2020-04-09 23:53:50,1336.0,N
2020-04-10 01:18:11,1337.0,N
2020-04-10 02:19:46,1337.0,N
2020-04-10 03:47:29,1338.0,N
2020-04-10 03:50:10,1339.0,N
2020-04-10 03:52:11,1340.0,N
2020-04-10 04:31:17,1341.0,N
2020-04-10 04:35:47,1342.0,N
2020-04-10 04:38:18,1343.0,N
2020-04-10 04:41:14,1344.0,N
2020-04-10 04:46:05,1345.0,N
2020-04-10 05:02:07,1346.0,N
2020-04-10 05:19:44,1346.0,N
2020-04-10 05:24:28,1347.0,N
2020-04-10 05:26:52,1348.0,N
2020-04-10 05:28:30,1349.0,N
2020-04-10 05:29:53,1350.0,N
2020-04-10 05:33:06,1351.0,N
2020-04-10 05:42:44,1352.0,N
2020-04-10 05:47:38,1353.0,N
2020-04-10 05:56:57,1354.0,N
2020-04-10 06:43:00,1355.0,N
2020-04-10 08:19:44,1355.0,N
2020-04-10 10:27:40,1356.0,N
2020-04-10 11:19:46,1356.0,N
2020-04-10 14:19:44,1356.0,N
2020-04-10 17:19:44,1356.0,N
2020-04-10 20:19:45,1356.0,N
2020-04-10 23:19:46,1356.0,N
2020-04-11 02:19:45,1356.0,N
2020-04-11 05:19:43,1356.0,N
2020-04-11 08:19:43,1356.0,N
2020-04-11 11:19:43,1356.0,N
2020-04-11 14:19:51,1356.0,N
2020-04-11 17:19:43,1356.0,N
2020-04-11 20:19:45,1356.0,N
2020-04-11 23:19:44,1356.0,N
2020-04-12 02:19:46,1356.0,N
2020-04-12 08:19:43,1356.0,N
2020-04-12 11:19:42,1356.0,N
2020-04-12 14:19:43,1356.0,N
2020-04-12 17:19:44,1356.0,N
2020-04-12 20:19:44,1356.0,N
2020-04-12 23:19:45,1356.0,N
2020-04-13 02:19:42,1356.0,N
2020-04-13 05:19:43,1356.0,N
2020-04-13 08:19:44,1356.0,N
2020-04-13 11:19:42,1356.0,N
2020-04-13 14:19:42,1356.0,N
2020-04-13 17:19:43,1356.0,N
2020-04-13 20:19:42,1356.0,N
2020-04-13 23:19:45,1356.0,N
2020-04-14 02:19:42,1356.0,N
2020-04-14 05:19:43,1356.0,N
2020-04-14 08:19:43,1356.0,N
2020-04-14 11:19:43,1356.0,N
2020-04-14 14:19:42,1356.0,N
2020-04-14 17:19:44,1356.0,N
2020-04-14 20:19:42,1356.0,N
2020-04-14 23:19:43,1356.0,N
2020-04-15 02:19:48,1356.0,N
2020-04-15 05:19:42,1356.0,N
2020-04-15 08:19:43,1356.0,N
2020-04-15 11:19:42,1356.0,N
2020-04-15 14:19:43,1356.0,N
2020-04-15 17:19:42,1356.0,N
2020-04-15 20:19:42,1356.0,N
2020-04-15 23:19:41,1356.0,N
2020-04-16 02:19:44,1356.0,N
2020-04-16 05:19:42,1356.0,N
2020-04-16 08:19:42,1356.0,N
2020-04-16 11:19:41,1356.0,N
2020-04-16 14:19:48,1356.0,N
2020-04-16 17:19:41,1356.0,N
2020-04-16 20:19:42,1356.0,N
2020-04-16 23:19:43,1356.0,N
2020-04-17 02:19:42,1356.0,N
2020-04-17 05:19:41,1356.0,N
2020-04-17 08:19:41,1356.0,N
2020-04-17 11:19:54,1356.0,N
2020-04-17 14:19:41,1356.0,N
2020-04-17 17:19:40,1356.0,N
2020-04-17 20:19:40,1356.0,N
2020-04-17 23:19:40,1356.0,N
2020-04-18 02:19:40,1356.0,N
2020-04-18 05:19:40,1356.0,N
2020-04-18 08:19:40,1356.0,N
2020-04-18 14:19:42,1356.0,N
2020-04-18 17:19:41,1356.0,N
2020-04-18 20:19:40,1356.0,N
2020-04-18 23:19:40,1356.0,N
2020-04-19 02:19:41,1356.0,N
2020-04-19 05:19:49,1356.0,N
2020-04-19 08:19:40,1356.0,N
2020-04-19 11:19:40,1356.0,N
2020-04-19 14:19:40,1356.0,N
2020-04-19 17:19:40,1356.0,N
2020-04-19 20:19:41,1356.0,N
2020-04-19 23:19:40,1356.0,N
2020-04-20 02:19:41,1356.0,N
2020-04-20 05:19:39,1356.0,N
2020-04-20 08:19:41,1356.0,N
2020-04-20 11:19:41,1356.0,N
2020-04-20 14:19:41,1356.0,N
2020-04-20 17:19:41,1356.0,N
2020-04-20 20:19:40,1356.0,N
2020-04-20 23:19:41,1356.0,N
2020-04-21 02:19:39,1356.0,N
2020-04-21 05:19:39,1356.0,N
2020-04-21 08:19:39,1356.0,N
2020-04-21 11:19:40,1356.0,N
2020-04-21 14:19:41,1356.0,N
2020-04-21 17:19:41,1356.0,N
2020-04-21 20:19:39,1356.0,N
2020-04-21 23:19:38,1356.0,N
2020-04-22 02:19:39,1356.0,N
2020-04-22 05:19:39,1356.0,N
2020-04-22 08:19:38,1356.0,N
2020-04-22 11:19:39,1356.0,N
2020-04-22 14:19:39,1356.0,N
2020-04-22 17:19:39,1356.0,N
2020-04-22 20:19:40,1356.0,N
2020-04-22 23:19:38,1356.0,N
2020-04-23 02:19:40,1356.0,N
2020-04-23 05:19:38,1356.0,N
2020-04-23 08:19:41,1356.0,N
2020-04-23 11:19:38,1356.0,N
2020-04-23 14:19:39,1356.0,N
2020-04-23 17:19:40,1356.0,N
2020-04-23 20:19:40,1356.0,N
2020-04-23 23:19:38,1356.0,N
2020-04-24 02:19:38,1356.0,N
2020-04-24 05:19:39,1356.0,N
2020-04-24 08:19:40,1356.0,N
2020-04-24 11:19:37,1356.0,N
2020-04-24 14:19:38,1356.0,N
2020-04-24 17:19:39,1356.0,N
2020-04-24 20:19:38,1356.0,N
2020-04-24 23:19:38,1356.0,N
2020-04-25 02:19:38,1356.0,N
2020-04-25 05:19:37,1356.0,N
2020-04-25 08:19:38,1356.0,N
2020-04-25 11:19:37,1356.0,N
2020-04-25 14:19:37,1356.0,N
2020-04-25 17:19:37,1356.0,N
2020-04-25 20:19:36,1356.0,N
2020-04-25 23:19:38,1356.0,N
2020-04-26 02:19:37,1356.0,N
2020-04-26 05:19:39,1356.0,N
2020-04-26 08:19:37,1356.0,N
2020-04-26 11:19:37,1356.0,N
2020-04-26 14:19:52,1356.0,N
2020-04-26 17:19:38,1356.0,N
2020-04-26 20:19:39,1356.0,N
2020-04-26 23:19:39,1356.0,N
2020-04-27 02:19:38,1356.0,N
2020-04-27 05:19:37,1356.0,N
2020-04-27 08:19:37,1356.0,N
2020-04-27 10:46:05,40.0,Y
2020-04-27 11:19:38,1356.0,N
2020-04-27 14:19:37,1356.0,N
2020-04-27 17:19:39,1356.0,N
2020-04-27 20:19:38,1356.0,N
2020-04-27 22:25:11,1357.0,N
2020-04-27 22:25:58,1358.0,N
2020-04-27 22:26:37,1359.0,N
2020-04-27 22:27:26,1360.0,N
2020-04-27 22:29:08,1361.0,N
2020-04-27 23:19:37,1361.0,N
2020-04-28 02:19:36,1361.0,N
2020-04-28 05:19:36,1361.0,N
2020-04-28 07:17:11,1362.0,N
2020-04-28 08:19:36,1362.0,N
2020-04-28 09:12:09,1363.0,N
2020-04-28 09:43:11,1364.0,N
2020-04-28 09:45:44,1365.0,N
2020-04-28 11:19:36,1365.0,N
2020-04-28 12:26:37,1366.0,N
2020-04-28 12:29:52,1367.0,N
2020-04-28 12:36:25,1368.0,N
2020-04-28 14:19:36,1368.0,N
2020-04-28 17:19:36,1368.0,N
2020-04-28 18:03:59,1369.0,N
2020-04-28 18:24:31,1370.0,N
2020-04-28 20:19:35,1370.0,N
2020-04-28 21:29:03,1371.0,N
2020-04-28 21:40:30,1372.0,N
2020-04-28 23:19:35,1372.0,N
2020-04-29 00:02:20,1373.0,N
2020-04-29 01:19:59,1374.0,N
2020-04-29 02:19:36,1374.0,N
2020-04-29 05:19:35,1374.0,N
2020-04-29 08:19:36,1374.0,N
2020-04-29 11:19:36,1374.0,N
2020-04-29 14:19:37,1374.0,N
2020-04-29 17:19:36,1374.0,N
2020-04-29 20:19:36,1374.0,N
2020-04-29 23:19:35,1374.0,N
2020-04-30 02:19:36,1374.0,N
2020-04-30 05:19:35,1374.0,N
2020-04-30 08:19:36,1374.0,N
2020-04-30 11:19:36,1374.0,N
2020-04-30 14:19:36,1374.0,N
2020-04-30 17:19:37,1374.0,N
2020-04-30 20:19:36,1374.0,N
2020-04-30 23:19:35,1374.0,N
2020-05-01 02:19:36,1374.0,N
2020-05-01 05:19:48,1374.0,N
2020-05-01 08:19:35,1374.0,N
2020-05-01 11:19:36,1374.0,N
2020-05-01 14:19:47,1374.0,N
2020-05-01 17:19:35,1374.0,N
2020-05-01 20:19:44,1374.0,N
2020-05-01 23:19:35,1374.0,N
2020-05-02 02:19:36,1374.0,N
2020-05-02 05:19:44,1374.0,N
2020-05-02 08:19:37,1374.0,N
